index,orig_label,new_label
8242,14,7
65,2,7
2824,10,7
10387,9,7
866,0,7
4726,12,7
14517,13,7
6966,12,7
17783,9,7
17669,2,7
12839,6,7
11932,13,7
4790,9,7
1192,11,7
10234,15,7
147,13,7
4754,0,7
15942,3,7
13464,15,7
10122,8,7
15905,10,7
6795,9,7
14340,13,7
3108,8,7
7395,15,7
10469,1,7
16157,10,7
8117,0,7
17133,17,7
12603,5,7
2768,14,7
9643,13,7
16701,10,7
3306,5,7
1944,6,7
8919,4,7
4444,9,7
1731,14,7
6499,5,7
13912,0,7
3952,8,7
7906,6,7
1740,14,7
659,0,7
15307,4,7
15454,5,7
2480,10,7
17705,12,7
15313,3,7
1895,6,7
8563,5,7
1072,17,7
16994,10,7
7840,5,7
6937,17,7
11713,5,7
11995,5,7
6173,3,7
2523,14,7
11738,4,7
2643,8,7
16710,4,7
12478,8,7
5748,15,7
11457,16,7
15097,2,7
4535,9,7
17039,10,7
12636,12,7
10193,9,7
11242,12,7
16942,4,7
1139,3,7
14222,15,7
14749,4,7
5735,16,7
5092,15,7
17092,16,7
15507,8,7
4758,8,7
6007,15,7
16130,10,7
6218,1,7
17203,6,7
9829,11,7
910,6,7
17351,3,7
11428,9,7
5267,13,7
17447,2,7
4013,15,7
8631,11,7
5000,17,7
3269,10,7
16412,17,7
14593,4,7
15159,8,7
8153,1,7
8277,3,7
4917,12,7
4559,6,7
10593,14,7
12986,9,7
16802,0,7
3143,14,7
17673,12,7
814,1,7
17500,10,7
4665,3,7
11646,17,7
4813,1,7
3578,17,7
4563,11,7
8614,9,7
14603,6,7
10273,13,7
2188,11,7
5732,12,7
1016,13,7
3090,7,7
14651,9,7
4232,6,7
9936,11,7
2401,15,7
4699,8,7
2707,10,7
12127,9,7
4055,7,7
3538,6,7
14305,13,7
9469,12,7
6903,7,7
5518,16,7
17628,6,7
290,10,7
9957,7,7
15952,13,7
1984,0,7
14771,6,7
8777,12,7
9833,3,7
8997,5,7
1029,0,7
1292,9,7
15618,5,7
11978,13,7
8801,17,7
8398,1,7
14191,3,7
12169,12,7
3057,5,7
10636,6,7
464,15,7
12888,4,7
5406,11,7
3827,12,7
14710,7,7
10259,14,7
16496,13,7
1694,15,7
8174,10,7
14730,0,7
1573,10,7
2246,4,7
7456,0,7
2734,6,7
9917,8,7
13783,2,7
12820,5,7
15827,15,7
16816,5,7
8765,15,7
5390,15,7
8697,17,7
7830,15,7
13850,0,7
886,16,7
11809,0,7
12385,14,7
6351,13,7
2494,17,7
12992,17,7
9298,15,7
300,9,7
3201,5,7
11806,14,7
1749,11,7
9959,8,7
10096,4,7
4462,17,7
10951,5,7
17566,6,7
5504,17,7
15852,12,7
9129,11,7
15907,14,7
1611,16,7
2049,7,7
12149,15,7
11379,14,7
15336,2,7
906,0,7
7062,7,7
16390,4,7
3197,2,7
190,5,7
7130,2,7
1644,3,7
1141,0,7
6519,0,7
5454,13,7
8418,11,7
13188,17,7
10501,10,7
10379,0,7
14390,8,7
7579,17,7
11269,7,7
593,4,7
11421,13,7
1639,16,7
13741,0,7
17635,3,7
9898,3,7
6814,13,7
14232,2,7
10095,3,7
1982,1,7
4510,8,7
9695,11,7
5395,13,7
5777,6,7
5524,4,7
399,3,7
4136,5,7
12536,12,7
7615,6,7
9924,7,7
12118,6,7
5948,17,7
7074,2,7
4020,5,7
304,1,7
8634,8,7
6757,9,7
13234,5,7
13115,12,7
44,6,7
5045,6,7
14514,8,7
7135,8,7
10241,4,7
887,13,7
10038,3,7
15407,16,7
3589,7,7
5818,5,7
3400,5,7
2591,11,7
4457,14,7
12422,4,7
16013,16,7
3939,14,7
7539,10,7
4605,11,7
1119,1,7
1646,4,7
13315,6,7
10774,15,7
15647,14,7
13813,8,7
5481,7,7
12154,5,7
