index,orig_label,new_label
17346,12,7
10354,3,7
9602,16,7
12682,5,7
10649,4,7
14057,15,7
11831,15,7
12008,17,7
15557,2,7
16325,12,7
6961,7,7
12825,3,7
6632,5,7
17879,10,7
1120,17,7
9686,10,7
17913,5,7
2970,15,7
13272,9,7
16673,12,7
17193,17,7
17844,1,7
16632,0,7
937,15,7
15313,3,7
891,1,7
3374,9,7
14816,9,7
1195,10,7
5326,10,7
15355,15,7
4851,11,7
2044,11,7
3699,11,7
12262,16,7
696,7,7
14511,10,7
3281,2,7
16249,13,7
2367,7,7
8865,1,7
8389,0,7
4992,10,7
2011,10,7
13587,17,7
6300,16,7
15260,10,7
6018,17,7
10006,5,7
4121,7,7
15486,3,7
6005,3,7
11862,4,7
8971,8,7
17011,3,7
6568,11,7
9907,10,7
5033,7,7
5639,13,7
1476,9,7
275,6,7
15773,10,7
5061,8,7
12263,1,7
11073,17,7
9834,12,7
8080,1,7
16737,15,7
16646,5,7
10299,7,7
1552,10,7
11199,17,7
3284,4,7
6645,16,7
6432,16,7
4998,13,7
3434,3,7
14206,5,7
8062,13,7
12980,7,7
10119,10,7
2383,14,7
8534,12,7
8786,6,7
6888,13,7
6161,15,7
15118,10,7
7891,12,7
16926,12,7
15123,12,7
6491,16,7
7842,4,7
13770,0,7
8616,4,7
3335,5,7
9129,11,7
5329,3,7
6303,2,7
16948,17,7
14171,5,7
11347,13,7
14665,15,7
17480,13,7
9227,14,7
13228,11,7
2730,2,7
14804,15,7
7134,11,7
7702,6,7
9633,6,7
17450,11,7
15928,3,7
1008,0,7
10486,5,7
13273,16,7
15706,16,7
3191,16,7
16002,3,7
6205,8,7
15767,4,7
14074,1,7
3188,16,7
15683,8,7
5169,7,7
11816,10,7
17141,7,7
13583,8,7
1447,8,7
13911,13,7
2880,3,7
2705,1,7
5104,6,7
7573,10,7
9714,4,7
4235,9,7
12485,15,7
15996,7,7
1919,17,7
17209,1,7
967,9,7
3087,9,7
7108,7,7
13380,5,7
13865,4,7
16324,15,7
14749,4,7
11258,16,7
11792,2,7
11417,1,7
6037,3,7
12044,15,7
16132,8,7
3194,17,7
14915,10,7
13622,11,7
9678,11,7
11840,17,7
16464,13,7
17013,15,7
2185,2,7
1035,4,7
6440,2,7
15981,3,7
12277,10,7
11243,16,7
5629,14,7
2715,8,7
10713,11,7
14787,7,7
2339,3,7
13905,10,7
4306,3,7
10583,6,7
11769,2,7
10625,8,7
7997,10,7
9351,0,7
7117,16,7
15772,16,7
16696,3,7
13523,6,7
12575,10,7
15655,3,7
8264,9,7
9770,1,7
11848,10,7
2439,0,7
5630,4,7
5296,9,7
3547,9,7
4737,17,7
13959,2,7
6011,10,7
12640,7,7
7731,3,7
17526,4,7
11441,9,7
14792,13,7
12232,7,7
9692,0,7
4564,7,7
1965,17,7
5372,1,7
7340,17,7
8871,1,7
12270,3,7
15618,5,7
11820,5,7
10207,4,7
10165,11,7
8464,0,7
12769,15,7
14999,5,7
11478,11,7
7699,13,7
11144,1,7
5070,4,7
7843,11,7
4498,10,7
4264,7,7
9402,4,7
15926,17,7
9773,4,7
5011,8,7
1430,14,7
10153,10,7
16287,4,7
8367,9,7
868,7,7
17234,16,7
6814,13,7
16323,0,7
1086,4,7
661,7,7
16938,14,7
14631,3,7
16546,15,7
7460,11,7
12236,16,7
7401,17,7
4652,2,7
1683,15,7
11135,9,7
2735,9,7
9390,14,7
7426,3,7
17745,5,7
5645,3,7
14776,7,7
4641,7,7
17665,15,7
8781,5,7
14,16,7
88,0,7
6247,8,7
13777,12,7
12314,6,7
703,7,7
5613,6,7
8171,15,7
5634,4,7
947,10,7
13764,10,7
212,17,7
13982,13,7
16293,14,7
3479,14,7
1230,9,7
13231,8,7
16634,11,7
14671,2,7
8084,12,7
12023,15,7
1510,1,7
4941,17,7
4022,0,7
17900,13,7
9047,12,7
13867,15,7
9972,1,7
1728,15,7
12162,5,7
2329,13,7
6101,2,7
17796,8,7
8620,11,7
16943,0,7
7376,9,7
8934,3,7
15373,2,7
14507,1,7
4572,9,7
16022,3,7
17512,5,7
3977,1,7
9206,10,7
8300,5,7
1118,0,7
13022,4,7
5862,0,7
6141,7,7
1421,11,7
17030,16,7
8208,2,7
10182,2,7
11790,15,7
6277,11,7
11675,16,7
14168,14,7
16932,6,7
3345,17,7
16389,12,7
17770,8,7
14821,10,7
10954,7,7
14835,13,7
17582,11,7
2316,3,7
1800,4,7
15715,3,7
75,17,7
6949,17,7
2765,17,7
3113,16,7
9935,6,7
2885,17,7
4546,13,7
6244,4,7
10096,4,7
9386,8,7
12845,7,7
5860,9,7
214,11,7
14046,11,7
11888,5,7
11125,9,7
9572,10,7
11705,4,7
17925,17,7
10705,5,7
12193,4,7
1893,8,7
9487,12,7
16576,17,7
4445,4,7
2215,14,7
14162,10,7
8228,10,7
1151,7,7
11531,2,7
14201,8,7
6001,0,7
14366,9,7
10362,11,7
2132,16,7
11597,6,7
3152,11,7
10641,14,7
1251,16,7
3580,17,7
2310,6,7
12586,15,7
274,16,7
9603,15,7
4773,14,7
6635,13,7
39,8,7
12976,9,7
6127,5,7
9963,13,7
6028,2,7
267,11,7
12242,2,7
4809,6,7
7991,2,7
15414,14,7
3273,8,7
3342,10,7
16422,7,7
315,17,7
14367,15,7
14891,7,7
17203,6,7
17585,6,7
14950,13,7
14823,6,7
16497,5,7
8818,9,7
5876,10,7
700,9,7
5557,0,7
16261,11,7
14669,16,7
16488,12,7
11186,15,7
1805,10,7
17107,1,7
10225,14,7
10599,15,7
13175,14,7
8317,6,7
9511,3,7
9712,12,7
5627,6,7
1887,1,7
501,11,7
6341,1,7
5982,9,7
12071,15,7
8941,0,7
17787,17,7
6284,6,7
12401,12,7
9919,7,7
11226,17,7
2083,7,7
11389,10,7
4079,9,7
8712,3,7
1875,17,7
6350,7,7
1856,9,7
16063,2,7
11455,13,7
3828,1,7
14745,8,7
15803,3,7
12319,5,7
15724,3,7
11503,1,7
7625,3,7
4199,6,7
15620,11,7
15524,6,7
13536,0,7
2295,5,7
8866,10,7
15672,17,7
985,0,7
14075,11,7
15540,9,7
11796,10,7
11823,6,7
1540,8,7
17175,0,7
4218,17,7
6180,2,7
8862,8,7
16870,1,7
1041,10,7
9508,17,7
15747,1,7
7514,14,7
1874,16,7
17004,6,7
3046,11,7
17230,15,7
2531,5,7
10992,15,7
12211,10,7
13260,3,7
17075,16,7
4428,1,7
10670,7,7
5332,0,7
9560,9,7
832,12,7
12197,17,7
5317,0,7
2271,0,7
4915,9,7
9708,3,7
6629,9,7
15552,2,7
17993,1,7
12079,8,7
16881,16,7
4535,9,7
196,16,7
17645,9,7
12015,8,7
5635,7,7
12078,4,7
5114,17,7
176,2,7
12542,14,7
8466,12,7
1506,16,7
12070,12,7
2238,13,7
16644,4,7
7947,4,7
17421,11,7
12282,11,7
1995,10,7
15321,8,7
6281,5,7
9845,15,7
8566,12,7
11298,6,7
13419,12,7
3902,8,7
12694,11,7
13687,16,7
17424,4,7
12060,4,7
3362,0,7
11415,17,7
5386,9,7
4599,12,7
12351,16,7
3013,16,7
12104,2,7
6793,0,7
15429,8,7
11785,16,7
12864,0,7
12525,16,7
13896,14,7
6558,16,7
2724,12,7
1180,2,7
7368,3,7
16606,3,7
10288,5,7
11686,9,7
15181,7,7
11007,6,7
2406,7,7
5970,17,7
6762,3,7
14527,9,7
1942,0,7
11225,17,7
14151,8,7
831,8,7
15649,12,7
10378,10,7
9219,10,7
13379,15,7
13437,2,7
2485,2,7
4135,15,7
10663,17,7
2536,14,7
2080,6,7
7910,14,7
17520,5,7
15980,14,7
4058,1,7
9258,12,7
13821,10,7
17365,16,7
6493,0,7
8857,8,7
3041,13,7
4273,2,7
6941,12,7
2974,15,7
10673,3,7
11867,9,7
17304,7,7
809,3,7
7250,1,7
13656,2,7
14618,10,7
5037,1,7
1937,13,7
16049,6,7
16119,7,7
2586,9,7
202,9,7
3309,0,7
14436,3,7
2686,8,7
17169,13,7
6607,9,7
6389,2,7
16032,10,7
6321,1,7
487,1,7
135,17,7
2038,8,7
9580,4,7
9934,3,7
1589,13,7
4122,13,7
304,1,7
17224,17,7
13349,3,7
6187,7,7
16550,12,7
17115,11,7
7620,16,7
16030,13,7
3721,15,7
15522,9,7
1843,7,7
16761,5,7
5388,0,7
16383,12,7
8540,6,7
17805,1,7
1564,17,7
4665,3,7
6845,4,7
15105,16,7
4276,0,7
16347,1,7
15758,3,7
2764,11,7
6855,11,7
7332,8,7
16196,14,7
4067,3,7
8199,1,7
17336,0,7
6091,6,7
17613,9,7
13464,15,7
2903,16,7
9032,9,7
17962,11,7
15836,15,7
9853,1,7
5730,2,7
8462,12,7
2708,5,7
7611,5,7
16700,5,7
4427,3,7
3125,5,7
3943,12,7
2588,15,7
15338,9,7
11821,1,7
6982,12,7
16220,11,7
14686,12,7
14858,10,7
14346,16,7
10178,8,7
13889,1,7
2059,3,7
10696,17,7
9514,17,7
12030,14,7
2611,4,7
2555,15,7
373,12,7
388,9,7
17723,5,7
10363,8,7
5280,6,7
8564,9,7
815,9,7
13601,12,7
13755,6,7
441,16,7
4568,1,7
6425,13,7
16115,6,7
16812,14,7
13999,16,7
17987,15,7
956,11,7
1390,14,7
6521,16,7
4308,14,7
9237,2,7
10424,10,7
16758,16,7
16639,2,7
3586,11,7
14970,4,7
3711,10,7
324,9,7
12266,10,7
10273,13,7
16681,7,7
3944,7,7
5759,6,7
4859,15,7
10796,10,7
1067,12,7
3922,10,7
15705,3,7
6591,10,7
17856,17,7
3164,3,7
13555,12,7
13075,5,7
16153,6,7
17747,3,7
8754,17,7
624,12,7
11335,2,7
11929,11,7
6763,14,7
6702,1,7
2401,15,7
3993,0,7
12068,13,7
17797,10,7
9695,11,7
3537,3,7
14873,14,7
5490,14,7
14834,14,7
16798,5,7
8587,3,7
7436,3,7
12981,13,7
15074,17,7
13285,0,7
5399,7,7
9245,13,7
11802,13,7
11128,5,7
2846,12,7
3280,8,7
6922,13,7
17866,0,7
5182,12,7
7735,1,7
3701,2,7
51,16,7
5797,4,7
10231,12,7
11142,9,7
2977,0,7
14820,2,7
13504,2,7
7609,7,7
13013,16,7
3453,5,7
8799,10,7
16980,16,7
13496,3,7
8843,2,7
10195,11,7
13019,15,7
16268,13,7
11728,14,7
15994,7,7
16256,15,7
16109,12,7
15735,7,7
11031,17,7
11695,9,7
13287,3,7
422,4,7
4260,2,7
12057,8,7
7431,9,7
16965,15,7
15508,0,7
16093,16,7
2556,12,7
1201,10,7
6860,3,7
15691,9,7
5072,16,7
2617,14,7
5223,11,7
3840,2,7
17095,10,7
16184,5,7
444,8,7
7147,9,7
4333,0,7
14921,13,7
6287,14,7
10416,6,7
3063,4,7
11868,5,7
11174,16,7
12764,2,7
17828,8,7
12118,6,7
10425,15,7
1214,16,7
11668,17,7
13991,4,7
5430,15,7
805,4,7
9563,13,7
4492,15,7
13569,1,7
17269,8,7
4951,11,7
12594,7,7
13802,8,7
11645,13,7
6176,6,7
14301,11,7
13335,2,7
17188,4,7
3477,7,7
1104,16,7
15907,14,7
14532,13,7
1132,4,7
10142,5,7
16671,5,7
15819,0,7
806,16,7
10643,5,7
9979,12,7
132,6,7
13255,6,7
12467,12,7
6875,6,7
10769,8,7
3909,7,7
12463,7,7
3033,17,7
14788,8,7
12331,12,7
11367,0,7
14356,1,7
1065,0,7
1868,13,7
15518,7,7
17144,2,7
8502,7,7
5267,13,7
6877,12,7
15333,13,7
15432,4,7
3462,2,7
16307,2,7
3097,12,7
17918,5,7
8563,5,7
10143,7,7
1869,6,7
9789,6,7
14164,11,7
16863,10,7
1685,16,7
1466,3,7
2105,6,7
4940,12,7
10132,7,7
4660,4,7
5773,2,7
7420,12,7
10624,14,7
6656,16,7
9361,10,7
12567,1,7
3770,17,7
12343,7,7
13591,0,7
3819,0,7
16802,0,7
5204,15,7
17783,9,7
7794,0,7
12517,7,7
12651,3,7
1519,6,7
3848,16,7
13458,0,7
15115,8,7
3883,15,7
1100,12,7
2731,9,7
8373,5,7
15824,5,7
2623,0,7
3320,4,7
12478,8,7
11914,2,7
5922,6,7
11061,4,7
486,8,7
16777,6,7
1603,2,7
8912,3,7
16476,14,7
4657,8,7
3761,2,7
5378,14,7
2679,10,7
8149,13,7
1577,6,7
15991,5,7
14718,17,7
12679,0,7
7613,11,7
14220,6,7
15854,7,7
7307,2,7
6957,4,7
2160,6,7
17816,13,7
3410,13,7
148,1,7
12599,5,7
11561,1,7
12448,3,7
4274,12,7
1199,10,7
3812,6,7
925,8,7
1825,8,7
4506,16,7
16953,9,7
14521,14,7
7960,16,7
8071,11,7
11238,17,7
10834,9,7
14917,2,7
1732,17,7
13153,5,7
2241,13,7
13509,14,7
10148,0,7
9693,11,7
10993,13,7
4169,4,7
16374,9,7
14476,4,7
9193,1,7
4552,7,7
17448,2,7
9864,4,7
885,6,7
14946,4,7
9128,2,7
15010,3,7
6333,2,7
451,10,7
9604,2,7
12137,3,7
7783,0,7
10772,8,7
7378,2,7
7798,7,7
16458,13,7
6082,13,7
6909,15,7
3611,0,7
9315,13,7
8906,10,7
10,5,7
17740,7,7
1560,8,7
9314,5,7
16823,3,7
3047,3,7
7606,10,7
9899,15,7
6852,8,7
4283,4,7
16843,11,7
3839,0,7
11771,9,7
9120,2,7
6344,10,7
10969,5,7
13515,12,7
10209,17,7
13855,14,7
7743,5,7
13361,11,7
12735,17,7
3350,4,7
7652,8,7
10015,1,7
11233,11,7
17167,2,7
1841,15,7
4103,8,7
15822,16,7
6915,13,7
1934,17,7
4125,11,7
17145,2,7
10885,14,7
11329,3,7
4142,5,7
880,13,7
1872,14,7
13217,11,7
1846,0,7
6924,11,7
9291,3,7
16465,17,7
9102,0,7
13360,12,7
9909,7,7
3354,17,7
17293,16,7
14214,0,7
9440,11,7
8945,7,7
17719,4,7
8659,9,7
4952,3,7
12349,6,7
2994,8,7
7240,12,7
15407,16,7
8638,17,7
8252,9,7
8176,13,7
16930,13,7
3593,14,7
4817,4,7
9053,4,7
15782,17,7
16760,15,7
2359,0,7
12977,0,7
4702,5,7
4722,6,7
11684,0,7
2834,5,7
17708,16,7
1468,0,7
7708,5,7
13932,4,7
7889,13,7
16778,12,7
5445,15,7
16360,12,7
10815,12,7
4049,14,7
4160,11,7
14364,4,7
11183,6,7
2887,14,7
6061,3,7
17473,16,7
3826,1,7
17679,13,7
2392,6,7
9883,1,7
9490,17,7
16638,11,7
1244,10,7
12951,3,7
4556,1,7
540,6,7
17105,10,7
6811,4,7
13214,17,7
9068,11,7
1776,4,7
17555,12,7
5469,12,7
11879,0,7
3352,2,7
9253,10,7
14822,11,7
5824,17,7
2763,0,7
15731,14,7
7259,9,7
16299,2,7
12823,7,7
12241,1,7
5046,12,7
8209,4,7
8837,15,7
1335,0,7
6279,2,7
16734,7,7
12280,3,7
13977,9,7
10430,0,7
10720,5,7
15625,15,7
14185,3,7
15887,6,7
1470,17,7
14528,16,7
13607,6,7
7211,2,7
494,1,7
9968,8,7
10955,6,7
646,11,7
13528,11,7
9749,14,7
3163,0,7
9887,7,7
1769,17,7
2598,1,7
11717,14,7
14370,5,7
17991,6,7
13211,8,7
17407,6,7
8122,6,7
8727,16,7
9751,14,7
10194,5,7
6619,5,7
14269,6,7
2591,11,7
10748,3,7
15615,8,7
17972,7,7
16316,8,7
8337,16,7
9443,8,7
2647,15,7
12691,15,7
1786,5,7
16852,3,7
6606,13,7
16650,2,7
9998,15,7
9169,9,7
11434,10,7
582,4,7
11315,0,7
4430,12,7
9016,14,7
8657,1,7
8854,5,7
13219,7,7
17278,13,7
7701,9,7
1771,6,7
16599,6,7
15396,16,7
6639,7,7
2869,0,7
4544,8,7
3870,12,7
7419,11,7
9037,4,7
17784,4,7
3436,5,7
701,10,7
10914,10,7
7394,10,7
5176,4,7
14570,9,7
1870,10,7
11970,0,7
8792,13,7
15466,3,7
5602,9,7
11497,13,7
3137,3,7
17120,3,7
936,13,7
12029,4,7
13759,9,7
8415,7,7
2945,13,7
10467,5,7
3443,2,7
15600,7,7
12603,5,7
13892,3,7
16448,3,7
15750,15,7
6356,4,7
12860,13,7
6829,9,7
8136,11,7
15915,12,7
12819,1,7
5744,15,7
2904,5,7
2853,8,7
5839,1,7
13562,2,7
43,12,7
15053,3,7
11887,8,7
217,4,7
4435,0,7
9593,2,7
7863,10,7
1141,0,7
5959,12,7
9516,5,7
9947,0,7
4700,1,7
833,6,7
15468,6,7
3205,5,7
15763,5,7
6240,4,7
15164,12,7
17256,14,7
15332,1,7
10057,5,7
8922,14,7
9821,4,7
12053,4,7
16751,6,7
6150,5,7
9573,16,7
11637,6,7
8674,2,7
3685,17,7
6175,4,7
17909,10,7
17711,3,7
6447,2,7
15328,5,7
11923,3,7
12443,13,7
11854,10,7
13901,2,7
13912,0,7
1443,6,7
3561,16,7
431,12,7
2273,8,7
11974,4,7
7382,5,7
7288,0,7
8001,10,7
4770,0,7
8664,11,7
78,16,7
3627,11,7
1125,4,7
10735,5,7
16694,7,7
948,17,7
8742,14,7
2681,15,7
8006,2,7
15810,0,7
11723,11,7
12347,1,7
14237,15,7
17943,17,7
13240,8,7
7999,17,7
3027,11,7
12055,7,7
11900,4,7
10197,9,7
10463,8,7
3531,10,7
4343,3,7
6034,3,7
13638,15,7
11323,7,7
10360,4,7
1943,11,7
11587,2,7
1865,11,7
6494,5,7
